,1,2,3,5,6,7,action,reward
5366,0.0,0.47521874,0.8095385,0.5120683,1.0,0.0,0,0.5247812569141388
5367,0.0,0.47521874,0.8095385,0.5102748,1.0,0.0,0,0.5247812569141388
5368,0.0,0.47521874,0.8095385,0.50845534,1.0,0.0,0,0.5247812569141388
5369,0.0,0.47521874,0.8095385,0.50670123,0.99997824,0.0,0,0.5247812569141388
5370,0.0,0.47521874,0.8095385,0.50495845,0.99997365,0.0,0,0.5247812569141388
5371,0.0,0.47521874,0.8095385,0.5032063,1.0,0.0,0,0.5247812569141388
5372,0.0,0.47521874,0.7970385,0.5014166,1.0,0.0,6,0.5247812569141388
5373,0.0,0.47521874,0.7970385,0.49966004,1.0,0.0,0,0.5247812569141388
5374,0.0,0.47521874,0.7970385,0.49794692,1.0,0.0,0,0.5247812569141388
5375,9.0219255e-05,0.47521874,0.7970385,0.4961048,1.0,0.0,0,0.5248714685440063
5376,3.935618e-05,0.47521874,0.7970385,0.49433982,1.0,0.0,0,0.5248206257820129
5377,0.0,0.47521874,0.7970385,0.49254373,1.0,0.0,0,0.5247812569141388
5378,0.0,0.47521874,0.7845385,0.49073067,1.0,0.0,6,0.5247812569141388
5379,0.00041074882,0.47521874,0.7720385,0.48883536,1.0,0.0,6,0.525191992521286
5380,0.001559733,0.47521874,0.7595385,0.48676816,1.0,0.0,6,0.5263409912586212
5381,0.0034030403,0.47521874,0.7470385,0.48452812,1.0,0.0,6,0.5281842947006226
5382,0.006152519,0.47521874,0.7345385,0.4822176,1.0,0.0,6,0.5309337675571442
5383,0.009361594,0.47521874,0.7220385,0.4799408,1.0,0.0,6,0.5341428518295288
5384,0.013151527,0.47521874,0.7095385,0.47769657,1.0,0.0,6,0.5379327833652496
5385,0.017523441,0.47521874,0.6970385,0.47551656,1.0,0.0,6,0.5423046946525574
5386,0.022451634,0.47521874,0.6845385,0.47345105,1.0,0.0,6,0.5472328960895538
5387,0.02780857,0.47521874,0.6720385,0.47144812,1.0,0.0,6,0.5525898337364197
5388,0.033832178,0.47521874,0.6595385,0.46943423,1.0,0.0,6,0.5586134195327759
5389,0.040146075,0.47521874,0.6470385,0.46731728,1.0,0.0,6,0.564927339553833
5390,0.04707834,0.47521874,0.6345385,0.46511266,1.0,0.0,6,0.57185959815979
5391,0.05452635,0.47521874,0.6220385,0.46297053,1.0,0.0,6,0.5793076157569885
5392,0.062219836,0.47521874,0.6095385,0.46082172,1.0,0.0,6,0.5870010852813721
5393,0.07040372,0.47521874,0.5970385,0.45862296,1.0,0.0,6,0.5951849818229675
5394,0.07900804,0.47521874,0.5845385,0.45648053,1.0,0.0,6,0.6037892997264862
5395,0.08797523,0.47521874,0.5720385,0.45439965,1.0,0.0,6,0.6127564907073975
5396,0.097283766,0.47521874,0.5595385,0.4523381,1.0,0.0,6,0.622065007686615
5397,0.106950924,0.47521874,0.5470385,0.45022023,1.0,0.0,6,0.631732165813446
5398,0.11693412,0.47521874,0.5345385,0.44793656,1.0,0.0,6,0.6417153775691986
5399,0.12734695,0.47521874,0.5220385,0.44570133,1.0,0.0,6,0.6521282196044922
5400,0.53453726,0.51290005,0.75817823,0.46175885,0.6792252,0.058799937,4,3.978362798690796
5401,0.53215146,0.51290005,0.7550532,0.46267325,0.67967427,0.057602,4,3.9807485938072205
5402,0.5299679,0.51290005,0.75192827,0.46376538,0.68013966,0.056504358,4,3.982932150363922
5403,0.527877,0.51290005,0.74880326,0.4648423,0.6806028,0.055328228,4,3.985023081302643
5404,0.5259808,0.51290005,0.74567825,0.4658969,0.68111086,0.05395801,4,3.9869192838668823
5405,0.524253,0.51290005,0.74255323,0.46706796,0.6816026,0.052569356,4,4.988647043704987
5406,0.52268964,0.51290005,0.73005325,0.46834263,0.68208987,0.051244263,6,4.9902104139328
5407,0.5216473,0.51290005,0.72692823,0.46963373,0.6826479,0.04967581,4,4.991252779960632
5408,0.52098614,0.51290005,0.7238032,0.47087777,0.68317693,0.048111055,4,4.991913914680481
5409,0.5205378,0.51290005,0.72067827,0.47214442,0.6836838,0.046485774,4,4.9923622608184814
5410,0.5201994,0.51290005,0.71755326,0.4732975,0.68426955,0.04469189,4,4.992700636386871
5411,0.5198757,0.51290005,0.71442825,0.4744275,0.684916,0.04277331,4,4.9930243492126465
5412,0.51973146,0.51290005,0.71130323,0.47558257,0.68559295,0.04077955,4,4.993168592453003
5413,0.5197673,0.51290005,0.7081782,0.47657028,0.6863349,0.038595725,4,4.993132770061493
5414,0.5199127,0.51290005,0.70505327,0.47770852,0.6870859,0.036575824,4,4.992987334728241
5415,0.5201587,0.51290005,0.70192826,0.47898307,0.6877826,0.03475015,4,4.992741346359253
5416,0.5205718,0.51290005,0.69880325,0.48037893,0.6885611,0.032855403,4,4.992328226566315
5417,0.5211645,0.51290005,0.69567823,0.48165876,0.68936175,0.030927746,4,4.991735577583313
5418,0.5219191,0.51290005,0.6925532,0.4828508,0.6901712,0.02906173,4,4.9909809827804565
5419,0.5228578,0.51290005,0.68942827,0.48411623,0.6909654,0.027199479,4,4.990042269229889
5420,0.52390957,0.51290005,0.68630326,0.48542178,0.6917533,0.025391374,4,4.988990485668182
5421,0.5250805,0.51290005,0.68317825,0.48674223,0.6926339,0.023579217,4,4.98781955242157
5422,0.5263881,0.51290005,0.68005323,0.4880757,0.6935925,0.02190756,4,3.9865119457244873
5423,0.5278051,0.51290005,0.6769282,0.48941088,0.69460416,0.020313557,4,3.985094964504242
5424,0.52937096,0.51290005,0.67770827,0.49069732,0.69557166,0.018669806,1,3.9835290908813477
5425,0.5309216,0.51290005,0.67458326,0.49184558,0.6965268,0.017187918,4,3.981978476047516
5426,0.53258085,0.51290005,0.67145824,0.4929892,0.6974489,0.015699517,4,3.9803192019462585
5427,0.5343887,0.51290005,0.66833323,0.49413443,0.69828737,0.01414517,4,3.978511333465576
5428,0.5364592,0.51290005,0.6652082,0.49534452,0.6990442,0.012619204,4,3.9764408469200134
5429,0.53851426,0.51290005,0.66208327,0.49665332,0.69972265,0.011114528,4,2.9743857979774475
5430,0.5406954,0.51290005,0.65895826,0.49786475,0.7002981,0.009603588,4,2.972204625606537
5431,0.54296434,0.51290005,0.65583324,0.4990015,0.7008732,0.008237718,4,2.969935715198517
5432,0.5453689,0.51290005,0.65270823,0.5001286,0.7014216,0.006865642,4,2.967531144618988
5433,0.54809695,0.51290005,0.6495832,0.5011417,0.70199025,0.0055052815,4,2.964803099632263
5434,0.55098176,0.51290005,0.64645827,0.502174,0.7025719,0.0041189566,4,2.961918294429779
5435,0.5538348,0.51290005,0.64333326,0.5031147,0.7032014,0.002589028,4,2.95906525850296
5436,0.5568168,0.51290005,0.64020824,0.50399727,0.70378935,0.0012437962,4,2.9560832381248474
5437,0.55993766,0.51290005,0.63708323,0.5049195,0.70432264,3.985735e-05,4,2.9529623985290527
5438,0.56313044,0.51290005,0.6339582,0.50580925,0.7048,0.0,4,0.9497696161270142
5439,0.5664945,0.51290005,0.63083327,0.5067987,0.705217,0.0,4,0.9464055299758911
5440,0.5699713,0.51290005,0.62770826,0.50785196,0.7056413,0.0,4,0.9429287314414978
5441,0.573536,0.51290005,0.62458324,0.5088643,0.7061519,0.0,4,0.9393640756607056
5442,0.5772215,0.51290005,0.62145823,0.5098614,0.70672745,0.0,4,0.9356785416603088
5443,0.5810038,0.51290005,0.62067825,0.5107749,0.70736945,0.0,2,0.9318962693214417
5444,0.58491546,0.51290005,0.61989826,0.5116001,0.7080119,0.0,2,0.9279845952987671
5445,0.5887755,0.51290005,0.6191183,0.5125145,0.7086307,0.0,2,0.924124538898468
5446,0.5927641,0.51290005,0.6183382,0.5133615,0.7092161,0.0,2,0.9201359748840332
5447,0.5967416,0.51290005,0.61755824,0.5140885,0.7098098,0.0,2,0.9161584377288818
5448,0.60075694,0.51290005,0.61677825,0.51481974,0.7104297,0.0,2,0.9121431112289429
5449,0.60484934,0.51290005,0.61599827,0.515541,0.7110538,0.0,2,0.9080507159233093
5450,0.6089101,0.51290005,0.6152182,0.51612645,0.71159834,0.0,2,0.9039899706840515
5451,0.6130238,0.51290005,0.61443824,0.51671416,0.7120493,0.0,2,0.8998762369155884
5452,0.6171709,0.51290005,0.61365825,0.5173722,0.7125201,0.0,2,0.8957291841506958
5453,0.6213855,0.51290005,0.61287826,0.51804394,0.7129421,0.0,2,0.8915145397186279
5454,0.6255608,0.51290005,0.6120982,0.518719,0.71335244,0.0,2,0.8873392343521118
5455,0.6297485,0.51290005,0.60897326,0.5193382,0.71377707,0.0,4,0.8831515312194824
5456,0.6340347,0.51290005,0.6081932,0.51980126,0.7142951,0.0,2,0.8788653612136841
5457,0.63842845,0.51290005,0.60741323,0.5202976,0.7148584,0.0,2,0.8744716048240662
5458,0.64286923,0.51290005,0.60663325,0.52093244,0.71545947,0.0,2,0.8700308203697205
5459,0.64748585,0.51290005,0.60585326,0.52159566,0.71605676,0.0,2,0.8654142022132874
5460,0.6521226,0.51290005,0.6050733,0.5222603,0.7166695,0.0,2,0.8607774376869202
5461,0.65685177,0.51290005,0.6042932,0.52292526,0.7172966,0.0,2,0.8560482859611511
5462,0.6615524,0.51290005,0.60351324,0.52349293,0.7178711,0.0,2,0.8513476252555847
5463,0.66625786,0.51290005,0.60273325,0.52406955,0.7184373,0.0,2,0.8466421961784363
5464,0.6710414,0.51290005,0.60195327,0.5246381,0.71902317,0.0,2,0.8418586254119873
5465,0.67587817,0.51290005,0.6011732,0.525306,0.71956164,0.0,2,0.8370218873023987
5466,0.68070686,0.51290005,0.60039324,0.52609897,0.71999955,0.0,2,0.8321931958198547
5467,0.6856117,0.51290005,0.59961325,0.5267871,0.72048366,0.0,2,0.8272883296012878
5468,0.6905638,0.51290005,0.59883326,0.52748764,0.7210153,0.0,2,0.8223362565040588
5469,0.695563,0.51290005,0.5980532,0.52811885,0.7215918,0.0,2,0.8173370361328125
5470,0.7006439,0.51290005,0.59727323,0.52863723,0.7221283,0.0,2,0.8122561573982239
5471,0.70571995,0.51290005,0.59649324,0.52916294,0.722657,0.0,2,0.8071801066398621
5472,0.71081626,0.51290005,0.59571326,0.5297216,0.72323275,0.0,2,0.8020837903022766
5473,0.7159703,0.51290005,0.5949333,0.5303537,0.7238116,0.0,2,0.7969297766685486
5474,0.7211336,0.51290005,0.5941532,0.530977,0.72439367,0.0,2,0.7917664647102356
5475,0.7263308,0.51290005,0.64415324,0.5315924,0.72495383,0.0,7,0.7865692377090454
5476,0.7299011,0.51290005,0.64337325,0.5322054,0.7253351,0.0,2,0.7829989790916443
5477,0.7326563,0.51290005,0.64259326,0.53278065,0.7256555,0.0,2,0.7802437543869019
5478,0.7354353,0.51290005,0.6418132,0.5332067,0.72594035,0.0,2,0.777464747428894
5479,0.73862875,0.51290005,0.64103323,0.5337084,0.7261917,0.0,2,0.7742713093757629
5480,0.74225104,0.51290005,0.64025325,0.53421175,0.72652256,0.0,2,0.7706490159034729
5481,0.74590194,0.51290005,0.63947326,0.5347255,0.7268673,0.0,2,0.7669981122016907
5482,0.7495733,0.51290005,0.6386933,0.5353396,0.7272301,0.0,2,0.7633267641067505
5483,0.7533197,0.51290005,0.6379132,0.53591776,0.7276475,0.0,2,0.7595803737640381
5484,0.7571329,0.51290005,0.63713324,0.53644633,0.7280623,0.0,2,0.7557671666145325
5485,0.7609962,0.51290005,0.63635325,0.536953,0.728422,0.0,2,0.7519038319587708
5486,0.7649359,0.51290005,0.63557327,0.53756,0.7288121,0.0,2,0.7479641437530518
5487,0.7688677,0.51290005,0.6347932,0.53815275,0.72916275,0.0,2,0.7440323829650879
5488,0.7728003,0.51290005,0.63401324,0.53870296,0.72947156,0.0,2,0.7400997281074524
5489,0.7768214,0.51290005,0.62151325,0.53913903,0.7298127,0.0,6,0.736078679561615
5490,0.78127617,0.51290005,0.60901326,0.539311,0.7301871,0.0,6,0.7316238880157471
5491,0.7863512,0.51290005,0.5965133,0.5395416,0.7306339,0.0,6,0.7265488505363464
5492,0.7919618,0.51290005,0.5840132,0.53961664,0.7310473,0.0,6,0.7209382653236389
5493,0.79807395,0.51290005,0.57151324,0.5397233,0.73143816,0.0,6,0.7148261070251465
5494,0.8046757,0.51290005,0.55901325,0.53975755,0.7318515,0.0,6,0.708224356174469
5495,0.8116468,0.51290005,0.54651326,0.53979725,0.73226076,0.0,6,0.7012532353401184
5496,0.81903857,0.51290005,0.5340133,0.5397164,0.73267174,0.0,6,0.6938614845275879
5497,0.82684124,0.51290005,0.5215132,0.5396333,0.7330929,0.0,6,0.6860588192939758
5498,0.83493006,0.51290005,0.50901324,0.5395409,0.73338515,0.0,6,0.6779699921607971
5499,0.84329396,0.51290005,0.55901325,0.53942853,0.73368126,0.0,7,0.66960608959198
5500,0.8501328,0.51290005,0.54651326,0.53927284,0.7339657,0.0,6,0.662767231464386
5501,0.85644597,0.51290005,0.5340133,0.5390355,0.734216,0.0,6,0.6564540863037109
5502,0.8631408,0.51290005,0.5215132,0.5387374,0.7344574,0.0,6,0.6497592329978943
5503,0.8707559,0.51290005,0.50901324,0.5384597,0.73477155,0.0,6,0.6421441435813904
5504,0.87916493,0.51290005,0.55901325,0.5382619,0.73501086,0.0,7,0.6337351202964783
5505,0.8860934,0.51290005,0.60901326,0.53804743,0.73527336,0.0,7,0.6268066763877869
5506,0.8904914,0.51290005,0.5965133,0.53772444,0.73544437,0.0,6,0.6224086284637451
5507,0.89434165,0.51290005,0.5840132,0.5373988,0.73557824,0.0,6,0.618558406829834
5508,0.89917576,0.51290005,0.57151324,0.537018,0.73585325,0.0,6,0.6137242913246155
5509,0.905222,0.51290005,0.62151325,0.53660023,0.73624,0.0,7,0.6076780557632446
5510,0.9101828,0.51290005,0.67151326,0.53606176,0.7368236,0.0,7,0.6027172803878784
5511,0.912623,0.51290005,0.6590133,0.5354194,0.7373981,0.0,6,0.6002770662307739
5512,0.9143615,0.51290005,0.6465132,0.53477067,0.73791325,0.0,6,0.5985385775566101
5513,0.9169419,0.51290005,0.63401324,0.5340622,0.7384211,0.0,6,0.5959581732749939
5514,0.9208998,0.51290005,0.62151325,0.53348124,0.7388612,0.0,6,0.5920002460479736
5515,0.9258694,0.51290005,0.67151326,0.53290576,0.7393239,0.0,7,0.5870306491851807
5516,0.92902184,0.51290005,0.6590133,0.53217524,0.7398394,0.0,6,0.583878219127655
5517,0.93164134,0.51290005,0.6465132,0.53128326,0.74036366,0.0,6,0.5812587141990662
5518,0.9347343,0.51290005,0.63401324,0.53030413,0.7408069,0.0,6,0.5781657695770264
5519,0.9387137,0.51290005,0.62151325,0.5292836,0.7411054,0.0,6,0.5741863250732422
5520,0.9436975,0.51290005,0.67151326,0.5283534,0.74139595,0.0,7,0.5692025423049927
5521,0.9468759,0.51290005,0.7215133,0.52727723,0.741654,0.0,7,0.5660241842269897
5522,0.9472476,0.51290005,0.7090132,0.5260158,0.7419625,0.0,6,0.5656524300575256
5523,0.94694525,0.51290005,0.69651324,0.5247077,0.7423112,0.0,6,0.5659548044204712
5524,0.94747794,0.51290005,0.68401325,0.5235211,0.74269384,0.0,6,0.5654221177101135
5525,0.94942147,0.51290005,0.68088824,0.522418,0.74302244,8.3077174e-07,4,0.5634785890579224
5526,0.95194644,0.51290005,0.6777632,0.52136195,0.7434364,2.4929672e-05,4,0.5609536170959473
5527,0.9544874,0.51290005,0.72776324,0.520287,0.7439166,0.00021176925,7,0.5584126710891724
5528,0.95502037,0.51290005,0.7246382,0.51913154,0.74448025,0.0003899033,4,0.5578796863555908
5529,0.9546904,0.51290005,0.71213824,0.5178857,0.74510914,0.00034291632,6,0.5582096576690674
5530,0.954723,0.51290005,0.69963825,0.51667714,0.74569255,0.00032683474,6,0.5581770539283752
5531,0.9557496,0.51290005,0.74963826,0.5155382,0.74630064,0.0003067949,7,0.5571504831314087
5532,0.95557785,0.51290005,0.7371383,0.51443976,0.74685854,0.00024331608,6,0.5573222041130066
5533,0.9548623,0.51290005,0.7246382,0.5132938,0.74743366,0.00027344673,6,0.5580377578735352
5534,0.9545433,0.51290005,0.71213824,0.5121886,0.7480701,0.0002627036,6,0.558356761932373
5535,0.9551406,0.51290005,0.7090132,0.5111132,0.74879235,0.00013802604,4,0.5577594637870789
5536,0.9563435,0.51290005,0.7058883,0.5100533,0.7494862,0.0,4,0.5565565824508667
5537,0.95770705,0.51290005,0.70276326,0.50901103,0.7501579,0.0,4,0.5551930069923401
5538,0.95904607,0.51290005,0.6902633,0.5079282,0.75074,0.0,6,0.5538539886474609
5539,0.9607558,0.51290005,0.6777632,0.50685453,0.7512771,0.0,6,0.5521442294120789
5540,0.9631496,0.51290005,0.66526324,0.50585556,0.75185233,0.0,6,0.5497504472732544
5541,0.9661208,0.51290005,0.66838825,0.5048353,0.7523195,0.0,3,0.5467792749404907
5542,0.9691008,0.51290005,0.71838826,0.5038485,0.75271153,0.0,7,0.5437992811203003
5543,0.97003764,0.51290005,0.7058883,0.50283974,0.75306696,0.0,6,0.5428624153137207
5544,0.97042036,0.51290005,0.6933882,0.5019263,0.7533515,0.0,6,0.5424796938896179
5545,0.9713054,0.51290005,0.68088824,0.5010252,0.7536518,0.0,6,0.5415946841239929
5546,0.97331715,0.51290005,0.73088825,0.5001086,0.7539453,0.0,7,0.5395829081535339
5547,0.973839,0.51290005,0.78088826,0.49930674,0.7543367,0.0,7,0.5390610694885254
5548,0.9714234,0.51290005,0.8308883,0.49851942,0.75476414,0.0,7,0.5414766669273376
5549,0.96581864,0.51290005,0.8183882,0.4976908,0.75524807,0.0,6,0.5470814108848572
5550,0.95960397,0.51290005,0.8152633,0.49670932,0.7557823,0.0,4,0.5532960891723633
5551,0.95424855,0.51290005,0.81213826,0.4958262,0.75628453,0.0,4,0.5586515069007874
5552,0.94976556,0.51290005,0.80901325,0.495028,0.75686634,0.0,4,0.563134491443634
5553,0.9457454,0.51290005,0.80588824,0.49432245,0.75750476,0.0,4,0.5671546459197998
5554,0.94178903,0.51290005,0.8027632,0.49348727,0.7582576,0.0,4,0.5711110234260559
5555,0.9380362,0.51290005,0.7996383,0.49264622,0.7591756,0.0,4,0.574863851070404
5556,0.9344592,0.51290005,0.79651326,0.49189943,0.7601302,0.0,4,0.5784408450126648
5557,0.9311217,0.51290005,0.79338825,0.49128473,0.76110744,0.0,4,0.581778347492218
5558,0.92793584,0.51290005,0.78088826,0.49060246,0.76217467,0.0,6,0.5849642157554626
5559,0.92530495,0.51290005,0.7683883,0.49005416,0.7632277,0.0,6,0.5875951051712036
5560,0.9234809,0.51290005,0.7558882,0.48956475,0.76437014,0.0,6,0.5894191265106201
5561,0.92244214,0.51290005,0.74338824,0.48904732,0.7655027,0.0,6,0.5904579162597656
5562,0.92209923,0.51290005,0.73088825,0.48847416,0.76663804,0.0,6,0.5908008217811584
5563,0.92221993,0.51290005,0.71838826,0.48792315,0.76778007,0.0,6,0.5906801223754883
5564,0.9229996,0.51290005,0.7058883,0.48732713,0.76891637,0.0,6,0.5899004340171814
5565,0.9244446,0.51290005,0.7558882,0.48679075,0.7700504,0.0,7,0.5884554386138916
5566,0.9238811,0.51290005,0.7527633,0.48632818,0.7712686,0.0,4,0.5890189409255981
5567,0.9224407,0.51290005,0.7402632,0.48599994,0.7724727,0.0,6,0.5904593467712402
5568,0.9212489,0.51290005,0.72776324,0.48572874,0.77363414,0.0,6,0.5916511416435242
5569,0.9210307,0.51290005,0.7246382,0.48551086,0.77487195,0.0,4,0.5918693542480469
5570,0.92160213,0.51290005,0.7215133,0.48513913,0.77627593,0.0,4,0.5912979245185852
5571,0.92224133,0.51290005,0.71838826,0.4847704,0.77779955,0.0,4,0.5906587243080139
5572,0.92299724,0.51290005,0.71526325,0.48450103,0.77926534,0.0,4,0.5899028182029724
5573,0.92378753,0.51290005,0.71213824,0.48417804,0.78073525,0.0,4,0.5891125202178955
5574,0.924622,0.51290005,0.7090132,0.48364323,0.78222513,0.0,4,0.58827805519104
5575,0.92575336,0.51290005,0.7058883,0.48302165,0.7836764,0.0,4,0.5871466994285583
5576,0.9270869,0.51290005,0.70276326,0.48237613,0.785151,0.0,4,0.5858131647109985
5577,0.9284989,0.51290005,0.6902633,0.48172754,0.78666085,0.0,6,0.5844011306762695
5578,0.9303786,0.51290005,0.6777632,0.48106965,0.7881816,0.0,6,0.5825214385986328
5579,0.93292516,0.51290005,0.72776324,0.48028693,0.78977484,0.0,7,0.579974889755249
5580,0.93396497,0.51290005,0.71526325,0.47942188,0.7913792,0.0,6,0.5789350867271423
5581,0.93443036,0.51290005,0.70276326,0.4787064,0.79294175,0.0,6,0.5784696936607361
5582,0.93534935,0.51290005,0.6902633,0.47806084,0.79450214,0.0,6,0.5775507092475891
5583,0.9371819,0.51290005,0.6777632,0.47740275,0.7959656,0.0,6,0.5757181644439697
5584,0.9401225,0.51290005,0.72776324,0.47670138,0.7973708,0.0,7,0.5727775692939758
5585,0.9412078,0.51290005,0.71526325,0.47598737,0.79871166,0.0,6,0.5716922283172607
5586,0.941732,0.51290005,0.70276326,0.4752022,0.8000898,0.0,6,0.571168065071106
5587,0.94262093,0.51290005,0.6902633,0.47452393,0.8014428,0.0,6,0.5702791213989258
5588,0.9445421,0.51290005,0.6777632,0.47397485,0.802888,0.0,6,0.5683579444885254
5589,0.94746953,0.51290005,0.72776324,0.4734356,0.80434793,0.0,7,0.5654305219650269
5590,0.9486632,0.51290005,0.71526325,0.4728184,0.8057922,0.0,6,0.5642368793487549
5591,0.94926834,0.51290005,0.70276326,0.47225583,0.80724007,0.0,6,0.5636317133903503
5592,0.95030934,0.51290005,0.6902633,0.47166315,0.8086403,0.0,6,0.5625907182693481
5593,0.95237327,0.51290005,0.6777632,0.47097504,0.810045,0.0,6,0.5605267882347107
5594,0.95544493,0.51290005,0.72776324,0.47018093,0.81144273,0.0,7,0.5574551224708557
5595,0.95660555,0.51290005,0.71526325,0.46936938,0.8128827,0.0,6,0.5562945008277893
5596,0.9572242,0.51290005,0.70276326,0.46847498,0.8143782,0.0,6,0.5556758642196655
5597,0.95826775,0.51290005,0.6902633,0.46751887,0.81580883,0.0,6,0.554632306098938
5598,0.96025527,0.51290005,0.7402632,0.46671206,0.81718695,0.0,7,0.5526447892189026
5599,0.96087396,0.51290005,0.72776324,0.4660653,0.8184839,0.0,6,0.552026093006134
5600,0.5562384,0.4939126,0.8182723,0.27427396,0.6960189,0.18649116,4,0.9376741945743561
5601,0.54957604,0.4939126,0.8151473,0.2741054,0.69613415,0.18710348,4,0.9443365633487701
5602,0.5432211,0.4939126,0.8120223,0.27399743,0.69629896,0.18778037,4,2.9506914913654327
5603,0.5371778,0.4939126,0.8088973,0.27376205,0.6964935,0.18834117,4,2.9567348062992096
5604,0.5314281,0.4939126,0.8057723,0.2734404,0.6967211,0.18886618,4,2.962484508752823
5605,0.5258204,0.4939126,0.8026473,0.2730136,0.6969772,0.18943559,4,2.968092232942581
5606,0.5203924,0.4939126,0.7995223,0.2725755,0.697245,0.19009614,4,2.973520189523697
5607,0.5151105,0.4939126,0.7963973,0.27223617,0.69751674,0.19056123,4,3.978802114725113
5608,0.5099975,0.4939126,0.7932723,0.27188313,0.69786245,0.19095176,4,3.9839151203632355
5609,0.50497776,0.4939126,0.7901473,0.2714082,0.69831085,0.19142283,4,4.9889348447322845
5610,0.5001856,0.4939126,0.7870223,0.27094436,0.6987365,0.19190457,4,4.993726998567581
5611,0.49552897,0.4939126,0.7838973,0.27054197,0.6992271,0.19246048,4,4.998383641242981
5612,0.49113077,0.4939126,0.7807723,0.27011275,0.6997484,0.19292872,4,4.997218161821365
5613,0.48685443,0.4939126,0.7776473,0.26972207,0.70017385,0.19342874,4,4.992941826581955
5614,0.48270458,0.4939126,0.7745223,0.26935646,0.70059675,0.19403426,4,4.988791972398758
5615,0.47875452,0.4939126,0.7713973,0.2690394,0.7010311,0.19469929,4,3.984841912984848
5616,0.47492567,0.4939126,0.7682723,0.26884618,0.7014817,0.19552673,4,3.981013059616089
5617,0.4712561,0.4939126,0.7651473,0.26864907,0.7019797,0.1963383,4,3.977343499660492
5618,0.46776906,0.4939126,0.7620223,0.26854858,0.7025624,0.19714741,4,2.9738564491271973
5619,0.46454546,0.4939126,0.7588973,0.26846898,0.70316404,0.19791612,4,2.97063285112381
5620,0.46152815,0.4939126,0.7557723,0.26839557,0.7037609,0.19868974,4,2.96761554479599
5621,0.4586079,0.4939126,0.7526473,0.26823857,0.7043655,0.19954245,4,2.964695304632187
5622,0.4558338,0.4939126,0.7495223,0.2679432,0.7050186,0.20043962,4,2.9619211852550507
5623,0.45319232,0.4939126,0.7463973,0.2675313,0.7056733,0.20131753,4,2.959279716014862
5624,0.45075846,0.4939126,0.7432723,0.2672239,0.7063981,0.20217884,4,2.956845849752426
5625,0.44849283,0.4939126,0.7463973,0.26701847,0.70707744,0.20295566,3,2.9545802175998688
5626,0.44618475,0.4939126,0.7432723,0.26678938,0.7078068,0.20368585,4,2.9522721469402313
5627,0.4439188,0.4939126,0.7401473,0.26650748,0.7085671,0.20450333,4,2.9500061869621277
5628,0.44185403,0.4939126,0.7370223,0.26617467,0.70926124,0.20528013,4,0.9479414224624634
5629,0.43995294,0.4939126,0.7338973,0.26577264,0.71003556,0.2061736,4,0.9460403323173523
5630,0.43830743,0.4939126,0.7307723,0.26526618,0.71083844,0.20700225,4,0.9443948268890381
5631,0.43673182,0.4939126,0.7276473,0.26466623,0.7117163,0.20780464,4,0.942819207906723
5632,0.43524826,0.4939126,0.7245223,0.2640181,0.7125655,0.20873055,4,0.9413356482982635
5633,0.43394333,0.4939126,0.7213973,0.263361,0.71344185,0.20965306,4,0.9400307238101959
5634,0.43278134,0.4939126,0.7182723,0.26278764,0.71435547,0.21059968,4,0.9388687312602997
5635,0.43186772,0.4939126,0.7057723,0.26214612,0.7153018,0.2113252,6,0.9379551112651825
5636,0.43143424,0.4939126,0.6932723,0.26150218,0.7162033,0.21193959,6,0.9375216364860535
5637,0.43168196,0.4939126,0.6807723,0.26091573,0.717109,0.21249887,6,0.93776935338974
5638,0.43267417,0.4939126,0.6682723,0.2603636,0.7180299,0.212878,6,0.9387615621089935
5639,0.43426153,0.4939126,0.6557723,0.25979662,0.71903366,0.21324566,6,0.9403489232063293
5640,0.43631518,0.4939126,0.6432723,0.25931332,0.7200392,0.21353103,6,0.942402571439743
5641,0.43894127,0.4939126,0.6307723,0.2590443,0.72095776,0.21388373,6,0.9450286626815796
5642,0.44197157,0.4939126,0.6182723,0.25879893,0.721771,0.21436201,6,0.9480589628219604
5643,0.44555706,0.4939126,0.6057723,0.25854623,0.72259754,0.21475182,6,2.9516444504261017
5644,0.44957292,0.4939126,0.5932723,0.25829738,0.7234564,0.21509819,6,2.9556603133678436
5645,0.45411295,0.4939126,0.5807723,0.25797635,0.7243471,0.21521486,6,2.9602003395557404
5646,0.45905912,0.4939126,0.5682723,0.2576045,0.7252782,0.21528283,6,2.9651465117931366
5647,0.46444088,0.4939126,0.5557723,0.2572073,0.7262749,0.215406,6,2.9705282747745514
5648,0.4701741,0.4939126,0.5432723,0.2568299,0.7272338,0.21551545,6,3.9762614965438843
5649,0.47621182,0.4939126,0.5307723,0.25651544,0.7282011,0.21557131,6,3.9822992086410522
5650,0.48271877,0.4939126,0.5182723,0.25613546,0.7291618,0.21542083,6,4.9888061583042145
5651,0.48962623,0.4939126,0.5057723,0.25579992,0.7301584,0.21521464,6,4.995713621377945
5652,0.49683958,0.4939126,0.4932723,0.25548452,0.73114187,0.21497002,6,4.997073024511337
5653,0.50442964,0.4939126,0.48077232,0.25519085,0.7321529,0.21460122,6,4.989482969045639
5654,0.51217145,0.4939126,0.4682723,0.25489706,0.73315966,0.21420155,6,3.9817411601543427
5655,0.52043414,0.4939126,0.4557723,0.25452507,0.7341004,0.21365298,6,2.973478466272354
