TimeStamp,LIC101_PV_%,LIC101_SV_%,LIC101_MV_%,FI101_PV_gpm,FIC11_PV_gpm,FIC12_PV_gpm,FIC13_PV_gpm
2023-03-02 17:40:00,54.606113,43.059288,76.303085,274.82236,108.825836,101.80877,68.08377
2023-03-02 17:40:01,54.567986,43.059288,82.07172,320.74625,108.827034,101.807236,68.111046
2023-03-02 17:40:02,54.52504,43.059288,82.68754,326.08124,108.82868,101.80474,68.137955
2023-03-02 17:40:03,54.47723,43.059288,83.29883,331.4647,108.83065,101.80261,68.16576
2023-03-02 17:40:04,54.424522,43.059288,83.905304,336.89355,108.83035,101.80267,68.19657
2023-03-02 17:40:05,54.36688,43.059288,84.506676,342.36456,108.83515,101.80177,68.226685
2023-03-02 17:40:06,54.304264,43.059288,85.10265,347.87415,108.841125,101.80174,68.25446
2023-03-02 17:40:07,54.236645,43.059288,85.69295,353.4186,108.84745,101.80073,68.2833
2023-03-02 17:40:08,54.163994,43.059288,86.277275,358.99396,108.85354,101.79664,68.31162
2023-03-02 17:40:09,54.08629,43.059288,86.85534,364.5962,108.86024,101.79418,68.340004
2023-03-02 17:40:10,54.0035,43.059288,87.42686,370.22086,108.86909,101.790985,68.36509
2023-03-02 17:40:11,53.915627,43.059288,87.99153,375.86343,108.87972,101.789536,68.39023
2023-03-02 17:40:12,53.822643,43.059288,88.54909,381.5192,108.88852,101.78648,68.41546
2023-03-02 17:40:13,53.724545,43.059288,89.09923,387.1832,108.89641,101.783966,68.437
2023-03-02 17:40:14,53.621326,43.059288,89.64167,392.85025,108.90414,101.78155,68.458916
2023-03-02 17:40:15,53.51299,43.059288,90.17613,398.51505,108.90804,101.7811,68.48118
2023-03-02 17:40:16,53.39954,43.059288,90.70233,404.17206,108.91224,101.780334,68.50333
2023-03-02 17:40:17,53.280987,43.059288,91.21999,409.8156,108.91423,101.78007,68.52363
2023-03-02 17:40:18,53.157345,43.059288,91.728836,415.43985,108.91527,101.7784,68.54472
2023-03-02 17:40:19,53.028637,43.059288,92.22859,421.03873,108.916245,101.77396,68.56631
