TimeStamp,LIC101_PV_%,LIC101_SV_%,LIC101_MV_%,FI101_PV_gpm,FIC11_PV_gpm,FIC12_PV_gpm,FIC13_PV_gpm
2023-03-01 19:26:40,47.92334,41.360847,69.981346,232.01056,102.95576,107.12589,25.425257
2023-03-01 19:26:41,47.90794,41.360847,73.13164,252.43922,102.9619,107.12611,25.387737
2023-03-01 19:26:42,47.89034,41.360847,73.484795,254.83867,102.96864,107.128174,25.350754
2023-03-01 19:26:43,47.870525,41.360847,73.836,257.2474,102.97732,107.130684,25.314192
2023-03-01 19:26:44,47.848495,41.360847,74.18511,259.66446,102.98473,107.13384,25.277071
2023-03-01 19:26:45,47.824245,41.360847,74.53202,262.08865,102.99433,107.13672,25.242628
2023-03-01 19:26:46,47.797768,41.360847,74.876595,264.519,103.00367,107.14123,25.206388
2023-03-01 19:26:47,47.769062,41.360847,75.21871,266.95428,103.012566,107.14627,25.172424
2023-03-01 19:26:48,47.73813,41.360847,75.55824,269.39337,103.02294,107.15558,25.138973
2023-03-01 19:26:49,47.704967,41.360847,75.89507,271.835,103.03251,107.16391,25.107758
2023-03-01 19:26:50,47.66958,41.360847,76.22908,274.27805,103.04187,107.171295,25.079313
2023-03-01 19:26:51,47.63196,41.360847,76.560135,276.7212,103.053154,107.176285,25.051826
2023-03-01 19:26:52,47.592117,41.360847,76.888115,279.16312,103.06412,107.181015,25.025606
2023-03-01 19:26:53,47.550045,41.360847,77.212906,281.60245,103.07211,107.18581,24.997904
2023-03-01 19:26:54,47.505745,41.360847,77.53438,284.0379,103.07827,107.18974,24.967123
2023-03-01 19:26:55,47.459217,41.360847,77.85241,286.46805,103.08384,107.193665,24.93401
2023-03-01 19:26:56,47.410465,41.360847,78.166885,288.89136,103.09107,107.19635,24.898142
2023-03-01 19:26:57,47.359493,41.360847,78.47768,291.30652,103.09649,107.19664,24.860806
2023-03-01 19:26:58,47.30631,41.360847,78.78467,293.7119,103.10336,107.19624,24.823006
2023-03-01 19:26:59,47.250927,41.360847,79.08774,296.1061,103.11399,107.19726,24.786716
2023-03-01 19:27:00,47.19336,41.360847,79.38677,298.48752,103.12273,107.1977,24.751554
2023-03-01 19:27:01,47.13362,41.360847,79.681656,300.85464,103.13065,107.19957,24.71861
2023-03-01 19:27:02,47.07173,41.360847,79.972275,303.20593,103.140236,107.20292,24.685757
2023-03-01 19:27:03,47.007706,41.360847,80.25852,305.5398,103.14909,107.20748,24.653572
2023-03-01 19:27:04,46.94156,41.360847,80.54029,307.8546,103.15722,107.2102,24.618767
2023-03-01 19:27:05,46.873306,41.360847,80.81747,310.1489,103.16738,107.212685,24.583437
2023-03-01 19:27:06,46.80297,41.360847,81.089935,312.4209,103.17811,107.21484,24.547894
2023-03-01 19:27:07,46.730576,41.360847,81.357605,314.66898,103.19099,107.217415,24.510546
2023-03-01 19:27:08,46.65614,41.360847,81.62036,316.89163,103.20193,107.219444,24.473095
2023-03-01 19:27:09,46.579693,41.360847,81.878105,319.0871,103.21456,107.22175,24.436064
2023-03-01 19:27:10,46.501263,41.360847,82.13074,321.2538,103.225426,107.22623,24.402597
2023-03-01 19:27:11,46.420876,41.360847,82.37817,323.3901,103.23698,107.23083,24.367786
2023-03-01 19:27:12,46.338562,41.360847,82.62029,325.4944,103.24773,107.23683,24.333654
2023-03-01 19:27:13,46.254353,41.360847,82.857025,327.56503,103.2583,107.243675,24.299149
2023-03-01 19:27:14,46.168278,41.360847,83.08827,329.60043,103.268654,107.24965,24.26382
2023-03-01 19:27:15,46.080376,41.360847,83.31395,331.59897,103.28144,107.2549,24.228573
2023-03-01 19:27:16,45.990673,41.360847,83.533966,333.55908,103.29352,107.25909,24.192497
2023-03-01 19:27:17,45.89921,41.360847,83.74824,335.47916,103.30506,107.262314,24.157343
2023-03-01 19:27:18,45.806026,41.360847,83.95669,337.35764,103.316925,107.26614,24.121
2023-03-01 19:27:19,45.71116,41.360847,84.15924,339.19302,103.32952,107.2693,24.08861
2023-03-01 19:27:20,45.61465,41.360847,84.35582,340.98386,103.34431,107.27383,24.053257
2023-03-01 19:27:21,45.516544,41.360847,84.54635,342.72864,103.358604,107.27816,24.017328
2023-03-01 19:27:22,45.41688,41.360847,84.73077,344.42587,103.37318,107.284256,23.982027
2023-03-01 19:27:23,45.315712,41.360847,84.909,346.07425,103.387825,107.29228,23.94418
2023-03-01 19:27:24,45.213074,41.360847,85.080986,347.6723,103.40098,107.298744,23.905811
2023-03-01 19:27:25,45.10901,41.360847,85.24667,349.21878,103.41132,107.30562,23.865452
2023-03-01 19:27:26,45.00357,41.360847,85.40599,350.71237,103.42186,107.31365,23.825956
2023-03-01 19:27:27,44.896805,41.360847,85.55889,352.15173,103.43106,107.32051,23.785618
2023-03-01 19:27:28,44.788754,41.360847,85.70532,353.53577,103.43855,107.321846,23.745605
2023-03-01 19:27:29,44.679466,41.360847,85.84524,354.86322,103.44454,107.32143,23.70618
2023-03-01 19:27:30,44.568996,41.360847,85.978584,356.1331,103.451546,107.32116,23.667995
2023-03-01 19:27:31,44.457397,41.360847,86.10532,357.3442,103.45629,107.32016,23.630863
2023-03-01 19:27:32,44.34472,41.360847,86.22542,358.4956,103.45719,107.318,23.593765
2023-03-01 19:27:33,44.23101,41.360847,86.33883,359.58636,103.45499,107.31661,23.555067
2023-03-01 19:27:34,44.116333,41.360847,86.44552,360.61554,103.45477,107.31586,23.51646
2023-03-01 19:27:35,44.00074,41.360847,86.54546,361.5823,103.45341,107.315735,23.476868
2023-03-01 19:27:36,43.88429,41.360847,86.63864,362.4859,103.45095,107.3157,23.437233
2023-03-01 19:27:37,43.767036,41.360847,86.72503,363.3257,103.450226,107.31487,23.397415
2023-03-01 19:27:38,43.649044,41.360847,86.8046,364.101,103.44873,107.31398,23.357603
2023-03-01 19:27:39,43.53037,41.360847,86.87736,364.81128,103.448265,107.312805,23.317291
2023-03-01 19:27:40,43.411068,41.360847,86.943275,365.45602,103.44584,107.31135,23.278654
2023-03-01 19:27:41,43.291203,41.360847,87.00235,366.03482,103.44318,107.31104,23.23926
2023-03-01 19:27:42,43.17083,41.360847,87.05458,366.54727,103.43823,107.30837,23.199839
2023-03-01 19:27:43,43.05001,41.360847,87.09996,366.99313,103.431114,107.30479,23.162045
2023-03-01 19:27:44,42.928802,41.360847,87.1385,367.37213,103.42374,107.30213,23.122833
2023-03-01 19:27:45,42.807262,41.360847,87.17019,367.68417,103.414215,107.30044,23.081793
2023-03-01 19:27:46,42.685455,41.360847,87.195045,367.9291,103.4062,107.30015,23.042404
2023-03-01 19:27:47,42.563442,41.360847,87.21309,368.1069,103.39687,107.298615,23.003195
