TimeStamp,LIC101_PV_%,LIC101_SV_%,LIC101_MV_%,FI101_PV_gpm,FIC11_PV_gpm,FIC12_PV_gpm,FIC13_PV_gpm
2023-03-01 13:53:20,56.630337,47.8814,85.217155,348.94278,155.80359,188.09601,0.0
2023-03-01 13:53:21,56.58585,47.8814,89.64391,392.87384,155.79005,188.07912,0.0
2023-03-01 13:53:22,56.536926,47.8814,90.10264,397.73123,155.7763,188.0615,0.0
2023-03-01 13:53:23,56.483555,47.8814,90.55668,402.59814,155.75969,188.04355,0.0
2023-03-01 13:53:24,56.425728,47.8814,91.00578,407.47073,155.74385,188.02324,0.0
2023-03-01 13:53:25,56.36344,47.8814,91.4497,412.34506,155.72908,188.00294,0.0
2023-03-01 13:53:26,56.296703,47.8814,91.88818,417.21692,155.71579,187.9809,0.0
2023-03-01 13:53:27,56.225513,47.8814,92.32099,422.08218,155.70163,187.95753,0.0
2023-03-01 13:53:28,56.149883,47.8814,92.74788,426.93646,155.6872,187.93625,0.0
2023-03-01 13:53:29,56.06983,47.8814,93.16861,431.77533,155.67426,187.91534,0.0
2023-03-01 13:53:30,55.985374,47.8814,93.58295,436.5943,155.66135,187.89684,0.0
2023-03-01 13:53:31,55.896538,47.8814,93.99066,441.38864,155.64919,187.8785,0.0
2023-03-01 13:53:32,55.80335,47.8814,94.39152,446.15375,155.63455,187.86037,0.0
2023-03-01 13:53:33,55.705833,47.8814,94.785286,450.88474,155.62186,187.84007,0.0
2023-03-01 13:53:34,55.60403,47.8814,95.171745,455.5766,155.60976,187.81995,0.0
2023-03-01 13:53:35,55.49798,47.8814,95.55068,460.2245,155.5959,187.80127,0.0
2023-03-01 13:53:36,55.387722,47.8814,95.92187,464.8234,155.58308,187.78331,0.0
2023-03-01 13:53:37,55.273315,47.8814,96.2851,469.36816,155.57414,187.7642,0.0
2023-03-01 13:53:38,55.15481,47.8814,96.640175,473.85385,155.56714,187.74374,0.0
