TimeStamp,LIC101_PV_%,LIC101_SV_%,LIC101_MV_%,FI101_PV_gpm,FIC11_PV_gpm,FIC12_PV_gpm,FIC13_PV_gpm
2023-03-01 22:13:20,59.179783,50.149536,51.02564,139.63226,16.54617,122.674164,10.132922
2023-03-01 22:13:21,59.170765,50.149536,55.931816,159.24359,16.561838,122.61686,10.132201
2023-03-01 22:13:22,59.15979,50.149536,56.423927,161.35667,16.575787,122.55915,10.131628
2023-03-01 22:13:23,59.14684,50.149536,56.91455,163.49132,16.588448,122.50155,10.133765
2023-03-01 22:13:24,59.131893,50.149536,57.403576,165.64706,16.604124,122.44292,10.133491
2023-03-01 22:13:25,59.114937,50.149536,57.89088,167.82352,16.622442,122.38538,10.134947
2023-03-01 22:13:26,59.09595,50.149536,58.376347,170.0202,16.640919,122.32946,10.137035
2023-03-01 22:13:27,59.07492,50.149536,58.859856,172.2366,16.659403,122.27332,10.136911
2023-03-01 22:13:28,59.051826,50.149536,59.34129,174.47218,16.677505,122.21648,10.136936
2023-03-01 22:13:29,59.02665,50.149536,59.820522,176.7264,16.696707,122.15721,10.136296
2023-03-01 22:13:30,58.99937,50.149536,60.297436,178.99858,16.71651,122.09882,10.134453
2023-03-01 22:13:31,58.96998,50.149536,60.7719,181.2881,16.73749,122.04055,10.131923
2023-03-01 22:13:32,58.938454,50.149536,61.243797,183.59428,16.756266,121.98119,10.129605
2023-03-01 22:13:33,58.90478,50.149536,61.713,185.91638,16.773983,121.921936,10.125587
2023-03-01 22:13:34,58.868946,50.149536,62.179386,188.25363,16.793037,121.86171,10.120934
2023-03-01 22:13:35,58.830933,50.149536,62.642826,190.60522,16.812672,121.80125,10.114741
2023-03-01 22:13:36,58.790726,50.149536,63.103195,192.97034,16.832232,121.74084,10.106965
2023-03-01 22:13:37,58.748314,50.149536,63.560368,195.34804,16.850224,121.6829,10.096052
2023-03-01 22:13:38,58.703686,50.149536,64.01421,197.73744,16.866741,121.62421,10.085301
2023-03-01 22:13:39,58.656834,50.149536,64.46461,200.13756,16.882036,121.56533,10.07627
2023-03-01 22:13:40,58.60775,50.149536,64.91142,202.54738,16.898289,121.50918,10.070004
2023-03-01 22:13:41,58.556427,50.149536,65.35454,204.9659,16.913057,121.45191,10.064558
2023-03-01 22:13:42,58.502857,50.149536,65.79382,207.39201,16.92768,121.39585,10.056589
2023-03-01 22:13:43,58.447037,50.149536,66.22915,209.82462,16.945484,121.34046,10.048905
2023-03-01 22:13:44,58.38896,50.149536,66.66039,212.26253,16.963997,121.28448,10.04002
2023-03-01 22:13:45,58.328625,50.149536,67.087425,214.70456,16.982342,121.22653,10.0297785
2023-03-01 22:13:46,58.26602,50.149536,67.510124,217.14944,17.00009,121.16861,10.019541
2023-03-01 22:13:47,58.201153,50.149536,67.92836,219.59593,17.018019,121.11041,10.006497
2023-03-01 22:13:48,58.134018,50.149536,68.34201,222.04268,17.037928,121.05356,9.995687
2023-03-01 22:13:49,58.06462,50.149536,68.750946,224.48839,17.0591,120.99786,9.985186
2023-03-01 22:13:50,57.992966,50.149536,69.155045,226.93161,17.080154,120.94206,9.97355
2023-03-01 22:13:51,57.919052,50.149536,69.55419,229.37096,17.100842,120.88412,9.961454
2023-03-01 22:13:52,57.842888,50.149536,69.94826,231.80501,17.12445,120.82505,9.952134
2023-03-01 22:13:53,57.764477,50.149536,70.33712,234.23224,17.147459,120.76804,9.940763
2023-03-01 22:13:54,57.68383,50.149536,70.72066,236.65114,17.172714,120.71067,9.92845
2023-03-01 22:13:55,57.60096,50.149536,71.098755,239.06015,17.199633,120.6525,9.917856
2023-03-01 22:13:56,57.51587,50.149536,71.47129,241.45773,17.225779,120.592674,9.903247
2023-03-01 22:13:57,57.42857,50.149536,71.83815,243.84225,17.248375,120.533295,9.890376
2023-03-01 22:13:58,57.339077,50.149536,72.19921,246.21211,17.270773,120.47742,9.878731
2023-03-01 22:13:59,57.247414,50.149536,72.55437,248.56564,17.293015,120.42487,9.870065
2023-03-01 22:14:00,57.15359,50.149536,72.9035,250.90125,17.315603,120.369774,9.860948
2023-03-01 22:14:01,57.05763,50.149536,73.246506,253.21718,17.337675,120.31614,9.850555
2023-03-01 22:14:02,56.95954,50.149536,73.58327,255.51176,17.359438,120.2604,9.840013
2023-03-01 22:14:03,56.859356,50.149536,73.91368,257.78326,17.382313,120.20761,9.830328
2023-03-01 22:14:04,56.7571,50.149536,74.23764,260.03006,17.405493,120.15589,9.822151
2023-03-01 22:14:05,56.652794,50.149536,74.55504,262.25034,17.428818,120.10358,9.813672
2023-03-01 22:14:06,56.546463,50.149536,74.86578,264.44238,17.45273,120.05102,9.804166
2023-03-01 22:14:07,56.438133,50.149536,75.16977,266.6045,17.475197,119.99724,9.794994
2023-03-01 22:14:08,56.32783,50.149536,75.466896,268.73495,17.494307,119.94258,9.787875
2023-03-01 22:14:09,56.215588,50.149536,75.757065,270.83194,17.512213,119.88988,9.784066
2023-03-01 22:14:10,56.10144,50.149536,76.04019,272.89374,17.529337,119.83707,9.781782
2023-03-01 22:14:11,55.985413,50.149536,76.31618,274.91873,17.545746,119.77972,9.778477
2023-03-01 22:14:12,55.867542,50.149536,76.58494,276.9051,17.562115,119.72119,9.775078
2023-03-01 22:14:13,55.747868,50.149536,76.84639,278.8512,17.579891,119.664444,9.772819
2023-03-01 22:14:14,55.626427,50.149536,77.10044,280.7554,17.59846,119.6064,9.772012
2023-03-01 22:14:15,55.50326,50.149536,77.34702,282.61597,17.61714,119.54928,9.770756
2023-03-01 22:14:16,55.378414,50.149536,77.58605,284.43137,17.636675,119.49159,9.771447
2023-03-01 22:14:17,55.251926,50.149536,77.81746,286.19995,17.654953,119.43377,9.772905
2023-03-01 22:14:18,55.123844,50.149536,78.04117,287.92017,17.674656,119.37304,9.77616
2023-03-01 22:14:19,54.99421,50.149536,78.25712,289.5905,17.693913,119.312584,9.779292
2023-03-01 22:14:20,54.863068,50.149536,78.46524,291.2095,17.711828,119.25213,9.781667
2023-03-01 22:14:21,54.73047,50.149536,78.665474,292.77563,17.729925,119.190834,9.784297
2023-03-01 22:14:22,54.596462,50.149536,78.85776,294.28754,17.747631,119.1293,9.78917
2023-03-01 22:14:23,54.4611,50.149536,79.04204,295.74384,17.766766,119.06809,9.794045
2023-03-01 22:14:24,54.324436,50.149536,79.21826,297.14322,17.784922,119.0086,9.79999
2023-03-01 22:14:25,54.186523,50.149536,79.38638,298.48444,17.805729,118.950554,9.805558
2023-03-01 22:14:26,54.04742,50.149536,79.54636,299.76627,17.826529,118.891556,9.812544
2023-03-01 22:14:27,53.90718,50.149536,79.69814,300.98758,17.8464,118.83018,9.821444
2023-03-01 22:14:28,53.765858,50.149536,79.841705,302.14728,17.867584,118.76725,9.829877
2023-03-01 22:14:29,53.623512,50.149536,79.977005,303.24435,17.892557,118.70432,9.841714
2023-03-01 22:14:30,53.48021,50.149536,80.10402,304.27783,17.9196,118.64238,9.854273
2023-03-01 22:14:31,53.33601,50.149536,80.22272,305.2469,17.95093,118.58013,9.866048
2023-03-01 22:14:32,53.190968,50.149536,80.333084,306.15063,17.98052,118.51826,9.874829
2023-03-01 22:14:33,53.045143,50.149536,80.4351,306.98834,18.011087,118.45458,9.883654
2023-03-01 22:14:34,52.8986,50.149536,80.52873,307.75937,18.043669,118.39095,9.893699
2023-03-01 22:14:35,52.7514,50.149536,80.61399,308.46298,18.076187,118.327065,9.904152
2023-03-01 22:14:36,52.603596,50.149536,80.69085,309.0988,18.107285,118.25901,9.913175
2023-03-01 22:14:37,52.455254,50.149536,80.75931,309.6661,18.13826,118.19038,9.924264
2023-03-01 22:14:38,52.306435,50.149536,80.81937,310.1647,18.169487,118.122475,9.933967
2023-03-01 22:14:39,52.1572,50.149536,80.871025,310.5942,18.20195,118.05557,9.9418955
2023-03-01 22:14:40,52.007618,50.149536,80.91429,310.95438,18.23468,117.990875,9.950598
2023-03-01 22:14:41,51.857754,50.149536,80.94917,311.24506,18.266495,117.92669,9.962725
2023-03-01 22:14:42,51.70767,50.149536,80.975685,311.4662,18.295263,117.86279,9.972747
2023-03-01 22:14:43,51.55742,50.149536,80.99384,311.61774,18.32516,117.7957,9.983173
2023-03-01 22:14:44,51.407074,50.149536,81.00366,311.6997,18.356697,117.73038,9.99166
2023-03-01 22:14:45,51.25669,50.149536,81.00517,311.71228,18.386192,117.66616,9.999981
2023-03-01 22:14:46,51.106335,50.149536,80.99839,311.6557,18.412996,117.60374,10.008884
2023-03-01 22:14:47,50.95607,50.149536,80.98335,311.53018,18.441097,117.54245,10.016759
2023-03-01 22:14:48,50.80596,50.149536,80.96009,311.33612,18.469671,117.48263,10.023001
2023-03-01 22:14:49,50.656063,50.149536,80.92864,311.07397,18.499247,117.42147,10.027285
2023-03-01 22:14:50,50.506447,50.149536,80.889046,310.74417,18.531057,117.36095,10.034007
2023-03-01 22:14:51,50.357166,50.149536,80.84135,310.34738,18.560602,117.29892,10.040636
2023-03-01 22:14:52,50.208282,50.149536,80.78559,309.8842,18.590317,117.239334,10.046469
2023-03-01 22:14:53,50.059856,50.149536,80.721825,309.35532,18.618895,117.1793,10.053105
2023-03-01 22:14:54,49.91195,50.149536,80.6501,308.76154,18.646898,117.12037,10.060091
2023-03-01 22:14:55,49.764618,50.149536,80.57047,308.10367,18.67356,117.06377,10.065363
2023-03-01 22:14:56,49.61792,50.149536,80.483,307.3826,18.70062,117.008484,10.072966
2023-03-01 22:14:57,49.471912,50.149536,80.38775,306.59927,18.725367,116.95337,10.079969
2023-03-01 22:14:58,49.326653,50.149536,80.284775,305.75473,18.749485,116.89939,10.087494
2023-03-01 22:14:59,49.182194,50.149536,80.17415,304.85,18.776869,116.844894,10.094387
2023-03-01 22:15:00,49.03859,50.149536,80.05594,303.8862,18.804054,116.790245,10.09754
2023-03-01 22:15:01,48.89589,50.149536,79.930214,302.8645,18.832987,116.73299,10.100185
2023-03-01 22:15:02,48.754147,50.149536,79.79705,301.78607,18.86013,116.67651,10.105766
2023-03-01 22:15:03,48.61341,50.149536,79.65652,300.65216,18.886993,116.62002,10.110456
2023-03-01 22:15:04,48.473732,50.149536,79.5087,299.46402,18.913765,116.56334,10.115194
2023-03-01 22:15:05,48.33515,50.149536,79.353676,298.22302,18.940239,116.50393,10.118899
2023-03-01 22:15:06,48.197716,50.149536,79.19152,296.93048,18.965233,116.44208,10.122816
2023-03-01 22:15:07,48.061474,50.149536,79.02232,295.5877,18.990791,116.38299,10.1283
2023-03-01 22:15:08,47.926468,50.149536,78.84617,294.19623,19.018274,116.32254,10.131335
2023-03-01 22:15:09,47.79274,50.149536,78.66315,292.75742,19.04757,116.26276,10.132551
2023-03-01 22:15:10,47.660336,50.149536,78.47334,291.27274,19.0786,116.20197,10.135564
2023-03-01 22:15:11,47.529293,50.149536,78.276855,289.74365,19.110062,116.14126,10.135269
2023-03-01 22:15:12,47.39965,50.149536,78.07378,288.17172,19.142414,116.07909,10.135918
2023-03-01 22:15:13,47.271446,50.149536,77.8642,286.55844,19.17656,116.015785,10.137106
