TimeStamp,LIC101_PV_%,LIC101_SV_%,LIC101_MV_%,FI101_PV_gpm,FIC11_PV_gpm,FIC12_PV_gpm,FIC13_PV_gpm
2023-03-02 12:06:40,0.4742782,0.5127132799999999,0.7394216,0.46070256198347104,0.7265935428571428,0.506837,0.14614534285714287
2023-03-02 12:06:41,0.47439285,0.5127132799999999,0.7186113000000001,0.43180247933884297,0.7265302857142857,0.5069355813953489,0.14637328571428573
2023-03-02 12:06:42,0.47452007,0.5127132799999999,0.71655525,0.4290336983471074,0.7264589142857143,0.5070224837209302,0.14660651428571428
2023-03-02 12:06:43,0.47465965,0.5127132799999999,0.7145119,0.42629698347107436,0.7263895428571429,0.5071025581395349,0.14684295714285714
2023-03-02 12:06:44,0.47481144000000003,0.5127132799999999,0.7124818,0.4235928099173554,0.7263226857142857,0.5071842790697674,0.14707564285714284
2023-03-02 12:06:45,0.4749753,0.5127132799999999,0.7104655,0.42092161157024793,0.7262542285714285,0.5072532093023255,0.14733224285714286
2023-03-02 12:06:46,0.47515118,0.5127132799999999,0.7084636000000001,0.4182838016528926,0.7261941142857142,0.5073258139534884,0.14758934285714284
2023-03-02 12:06:47,0.47533882,0.5127132799999999,0.7064767999999999,0.4156797107438016,0.7261284571428571,0.5073925581395349,0.14785607142857143
2023-03-02 12:06:48,0.47553818,0.5127132799999999,0.7045057,0.4131097933884298,0.7260624914285714,0.5074726046511628,0.14811833571428573
2023-03-02 12:06:49,0.475749,0.5127132799999999,0.7025507000000001,0.4105744834710744,0.7259963142857143,0.5075534418604651,0.14837378571428572
2023-03-02 12:06:50,0.47597122,0.5127132799999999,0.7006126,0.4080738636363636,0.7259271428571429,0.50763,0.14862735000000002
2023-03-02 12:06:51,0.47620460000000003,0.5127132799999999,0.6986916999999999,0.4056084297520661,0.7258479085714286,0.5077101395348838,0.14888675
2023-03-02 12:06:52,0.47644897,0.5127132799999999,0.6967888000000001,0.40317838842975207,0.7257617142857143,0.5077808837209302,0.1491328357142857
2023-03-02 12:06:53,0.47670414,0.5127132799999999,0.69490425,0.4007840702479339,0.7256680285714285,0.5078532558139535,0.14935660714285715
2023-03-02 12:06:54,0.47696995000000003,0.5127132799999999,0.69303856,0.39842564049586776,0.7255782857142857,0.5079283720930232,0.14956887142857142
2023-03-02 12:06:55,0.47724625000000004,0.5127132799999999,0.6911923,0.3961032851239669,0.7254896342857142,0.507999934883721,0.1497894
2023-03-02 12:06:56,0.47753284,0.5127132799999999,0.689366,0.39381727272727274,0.7253946857142857,0.5080657209302325,0.1500138285714286
2023-03-02 12:06:57,0.4778296,0.5127132799999999,0.68756004,0.39156776859504133,0.7252916571428571,0.5081386976744185,0.15023839285714286
2023-03-02 12:06:58,0.47813633000000005,0.5127132799999999,0.685775,0.38935491735537187,0.7251792571428571,0.5082112558139535,0.1504741
2023-03-02 12:06:59,0.47845289999999996,0.5127132799999999,0.6840113,0.3871789256198347,0.7250731085714286,0.5082928372093023,0.15070276428571427
2023-03-02 12:07:00,0.47877914,0.5127132799999999,0.68226944,0.38504,0.7249559428571428,0.5083796279069768,0.15091410714285713
2023-03-02 12:07:01,0.4791149,0.5127132799999999,0.68054985,0.3829381404958678,0.7248489142857143,0.508479488372093,0.15112619285714285
2023-03-02 12:07:02,0.47946007,0.5127132799999999,0.6788531,0.3808735537190083,0.7247576914285714,0.5085804651162791,0.15133420714285714
